100	100																																																																																																			
1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0.152519441
1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0.994647002
0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0.627006489
1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0.082082801
0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0.445800793
0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0.306060168
1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0.448694057
1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0.272362979
1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0.238820808
1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0.956796119
0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0.840242117
1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0.882116732
1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0.926712782
1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0.953285867
1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0.062521303
1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0.907780154
0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0.868570327
1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0.01105101
0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0.240952838
1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0.929979247
0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0.460175525
0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0.44774758
0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0.071533322
0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0.502910587
1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0.380775368
1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0.349152934
0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0.006571669
1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0.769737588
0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0.970747374
0	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0.365560932
0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0.434834607
1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0.870894641
1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0.090616674
0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0.958739952
0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0.523865783
0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0.327723671
1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0.491006746
1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0.709151734
1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0.190939437
0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0.562481465
1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0.617681213
1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0.152082408
0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0.952578823
0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0.209944098
0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0.876371743
1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0.232427102
0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0.45867887
1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0.904723312
0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0.586464626
1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0.039816884
0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0.277390842
1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0.251372819
1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0.214858774
1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0.67613219
1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0.55331595
1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0.202787413
